"SYSTEM", "1", "SYSTEM", "System Start", " "
"Thread-0", "318", "RW_Semaphore.java:154", "Method Exit", " returner=Database:1#write:1, value=<void>"
"Thread-0", "319", "RW_Semaphore.java:68", "Method Returned", " "
"Thread-0", "320", "RW_Semaphore.java:69", "Line Step", " file=RW_Semaphore.java, line=69"
"Thread-0", "321", "RW_Semaphore.java:71", "Line Step", " file=RW_Semaphore.java, line=71"
"Thread-0", "322", "RW_Semaphore.java:71", "Field Read", " context=Writer:1, d"
"Thread-0", "323", "RW_Semaphore.java:71", "Method Call", " caller=Writer:1#run:1, target=Database:1#done_write:1"
"Thread-0", "324", "RW_Semaphore.java:139", "Method Entered", " "
"Thread-0", "325", "RW_Semaphore.java:141", "Line Step", " file=RW_Semaphore.java, line=141"
"Thread-0", "326", "RW_Semaphore.java:141", "Field Write", " context=Database:1, w=0"
"Thread-0", "327", "RW_Semaphore.java:142", "Line Step", " file=RW_Semaphore.java, line=142"
"Thread-0", "328", "RW_Semaphore.java:142", "Field Read", " context=Database:1, s"
"Thread-0", "329", "RW_Semaphore.java:143", "Line Step", " file=RW_Semaphore.java, line=143"
"Thread-5", "330", "RW_Semaphore.java:93", "Line Step", " file=RW_Semaphore.java, line=93"
"Thread-0", "331", "RW_Semaphore.java:143", "Field Read", " context=Database:1, sw"
"Thread-5", "332", "RW_Semaphore.java:93", "Field Read", " context=Database:1, w"
"Thread-0", "333", "RW_Semaphore.java:144", "Line Step", " file=RW_Semaphore.java, line=144"
"Thread-5", "334", "RW_Semaphore.java:93", "Field Read", " context=Database:1, ww"
"Thread-0", "335", "RW_Semaphore.java:146", "Line Step", " file=RW_Semaphore.java, line=146"
"Thread-5", "336", "RW_Semaphore.java:105", "Line Step", " file=RW_Semaphore.java, line=105"
"Thread-0", "337", "RW_Semaphore.java:146", "Method Exit", " returner=Database:1#done_write:1, value=<void>"
"Thread-5", "338", "RW_Semaphore.java:105", "Field Read", " context=Database:1, r"
"Thread-0", "339", "RW_Semaphore.java:71", "Method Returned", " "
"Thread-0", "340", "RW_Semaphore.java:66", "Line Step", " file=RW_Semaphore.java, line=66"
"Thread-5", "341", "RW_Semaphore.java:105", "Field Write", " context=Database:1, r=1"
"Thread-0", "342", "RW_Semaphore.java:66", "Variable Write", " context=Writer:1#run:1, i=1"
"Thread-0", "343", "RW_Semaphore.java:67", "Line Step", " file=RW_Semaphore.java, line=67"
"Thread-5", "344", "RW_Semaphore.java:106", "Line Step", " file=RW_Semaphore.java, line=106"
"Thread-0", "345", "RW_Semaphore.java:67", "Field Read", " context=Writer:1, d"
"Thread-5", "346", "RW_Semaphore.java:108", "Line Step", " file=RW_Semaphore.java, line=108"
"Thread-0", "347", "RW_Semaphore.java:67", "Method Call", " caller=Writer:1#run:1, target=Database:1#request_write:6"
"Thread-0", "348", "RW_Semaphore.java:120", "Method Entered", " "
"Thread-0", "349", "RW_Semaphore.java:122", "Line Step", " file=RW_Semaphore.java, line=122"
"Thread-5", "350", "RW_Semaphore.java:108", "Method Exit", " returner=Database:1#request_read:1, value=<void>"
"Thread-0", "351", "RW_Semaphore.java:122", "Field Read", " context=Database:1, s"
"Thread-5", "352", "RW_Semaphore.java:47", "Method Returned", " "
"Thread-5", "353", "RW_Semaphore.java:48", "Line Step", " file=RW_Semaphore.java, line=48"
"Thread-5", "354", "RW_Semaphore.java:48", "Field Read", " context=Reader:1, d"
"Thread-5", "355", "RW_Semaphore.java:48", "Method Call", " caller=Reader:1#run:1, target=Database:1#read:1"
"Thread-5", "356", "RW_Semaphore.java:148", "Method Entered", " "
"Thread-5", "357", "RW_Semaphore.java:149", "Line Step", " file=RW_Semaphore.java, line=149"
"Thread-5", "358", "RW_Semaphore.java:149", "Field Read", " context=Database:1, data"
"Thread-5", "359", "RW_Semaphore.java:149", "Variable Write", " context=Database:1#read:1, result=1"
"Thread-5", "360", "RW_Semaphore.java:149", "Method Exit", " returner=Database:1#read:1, value=1"
"Thread-5", "361", "RW_Semaphore.java:48", "Method Returned", " "
"Thread-5", "362", "RW_Semaphore.java:48", "Line Step", " file=RW_Semaphore.java, line=48"
"Thread-5", "363", "RW_Semaphore.java:49", "Line Step", " file=RW_Semaphore.java, line=49"
"Thread-5", "364", "RW_Semaphore.java:49", "Field Read", " context=Reader:1, d"
"Thread-5", "365", "RW_Semaphore.java:49", "Method Call", " caller=Reader:1#run:1, target=Database:1#done_read:1"
"Thread-5", "366", "RW_Semaphore.java:110", "Method Entered", " "
"Thread-5", "367", "RW_Semaphore.java:113", "Line Step", " file=RW_Semaphore.java, line=113"
"Thread-5", "368", "RW_Semaphore.java:113", "Field Read", " context=Database:1, r"
"Thread-5", "369", "RW_Semaphore.java:113", "Field Write", " context=Database:1, r=0"
"Thread-5", "370", "RW_Semaphore.java:114", "Line Step", " file=RW_Semaphore.java, line=114"
"Thread-5", "371", "RW_Semaphore.java:114", "Field Read", " context=Database:1, sr"
"Thread-5", "372", "RW_Semaphore.java:115", "Line Step", " file=RW_Semaphore.java, line=115"
"Thread-5", "373", "RW_Semaphore.java:115", "Field Read", " context=Database:1, s"
"Thread-5", "374", "RW_Semaphore.java:116", "Line Step", " file=RW_Semaphore.java, line=116"
"Thread-6", "375", "RW_Semaphore.java:93", "Line Step", " file=RW_Semaphore.java, line=93"
"Thread-5", "376", "RW_Semaphore.java:118", "Line Step", " file=RW_Semaphore.java, line=118"
"Thread-6", "377", "RW_Semaphore.java:93", "Field Read", " context=Database:1, w"
"Thread-5", "378", "RW_Semaphore.java:118", "Method Exit", " returner=Database:1#done_read:1, value=<void>"
"Thread-6", "379", "RW_Semaphore.java:93", "Field Read", " context=Database:1, ww"
"Thread-5", "380", "RW_Semaphore.java:49", "Method Returned", " "
"Thread-5", "381", "RW_Semaphore.java:46", "Line Step", " file=RW_Semaphore.java, line=46"
"Thread-6", "382", "RW_Semaphore.java:105", "Line Step", " file=RW_Semaphore.java, line=105"
"Thread-5", "383", "RW_Semaphore.java:46", "Variable Write", " context=Reader:1#run:1, i=1"
"Thread-5", "384", "RW_Semaphore.java:47", "Line Step", " file=RW_Semaphore.java, line=47"
"Thread-6", "385", "RW_Semaphore.java:105", "Field Read", " context=Database:1, r"
"Thread-5", "386", "RW_Semaphore.java:47", "Field Read", " context=Reader:1, d"
"Thread-6", "387", "RW_Semaphore.java:105", "Field Write", " context=Database:1, r=1"
"Thread-5", "388", "RW_Semaphore.java:47", "Method Call", " caller=Reader:1#run:1, target=Database:1#request_read:6"
"Thread-5", "389", "RW_Semaphore.java:89", "Method Entered", " "
"Thread-5", "390", "RW_Semaphore.java:91", "Line Step", " file=RW_Semaphore.java, line=91"
"Thread-6", "391", "RW_Semaphore.java:106", "Line Step", " file=RW_Semaphore.java, line=106"
"Thread-5", "392", "RW_Semaphore.java:91", "Field Read", " context=Database:1, s"
"Thread-6", "393", "RW_Semaphore.java:108", "Line Step", " file=RW_Semaphore.java, line=108"
"Thread-6", "394", "RW_Semaphore.java:108", "Method Exit", " returner=Database:1#request_read:2, value=<void>"
"Thread-6", "395", "RW_Semaphore.java:47", "Method Returned", " "
"Thread-6", "396", "RW_Semaphore.java:48", "Line Step", " file=RW_Semaphore.java, line=48"
"Thread-6", "397", "RW_Semaphore.java:48", "Field Read", " context=Reader:2, d"
"Thread-6", "398", "RW_Semaphore.java:48", "Method Call", " caller=Reader:2#run:2, target=Database:1#read:2"
"Thread-6", "399", "RW_Semaphore.java:148", "Method Entered", " "
"Thread-6", "400", "RW_Semaphore.java:149", "Line Step", " file=RW_Semaphore.java, line=149"
"Thread-6", "401", "RW_Semaphore.java:149", "Field Read", " context=Database:1, data"
"Thread-6", "402", "RW_Semaphore.java:149", "Variable Write", " context=Database:1#read:2, result=1"
"Thread-6", "403", "RW_Semaphore.java:149", "Method Exit", " returner=Database:1#read:2, value=1"
"Thread-6", "404", "RW_Semaphore.java:48", "Method Returned", " "
"Thread-6", "405", "RW_Semaphore.java:48", "Line Step", " file=RW_Semaphore.java, line=48"
"Thread-6", "406", "RW_Semaphore.java:49", "Line Step", " file=RW_Semaphore.java, line=49"
"Thread-6", "407", "RW_Semaphore.java:49", "Field Read", " context=Reader:2, d"
"Thread-6", "408", "RW_Semaphore.java:49", "Method Call", " caller=Reader:2#run:2, target=Database:1#done_read:2"
"Thread-6", "409", "RW_Semaphore.java:110", "Method Entered", " "
"Thread-6", "410", "RW_Semaphore.java:113", "Line Step", " file=RW_Semaphore.java, line=113"
"Thread-6", "411", "RW_Semaphore.java:113", "Field Read", " context=Database:1, r"
"Thread-6", "412", "RW_Semaphore.java:113", "Field Write", " context=Database:1, r=0"
"Thread-6", "413", "RW_Semaphore.java:114", "Line Step", " file=RW_Semaphore.java, line=114"
"Thread-6", "414", "RW_Semaphore.java:114", "Field Read", " context=Database:1, sr"
"Thread-6", "415", "RW_Semaphore.java:115", "Line Step", " file=RW_Semaphore.java, line=115"
"Thread-6", "416", "RW_Semaphore.java:115", "Field Read", " context=Database:1, s"
"Thread-6", "417", "RW_Semaphore.java:116", "Line Step", " file=RW_Semaphore.java, line=116"
"Thread-7", "418", "RW_Semaphore.java:93", "Line Step", " file=RW_Semaphore.java, line=93"
"Thread-6", "419", "RW_Semaphore.java:118", "Line Step", " file=RW_Semaphore.java, line=118"
"Thread-7", "420", "RW_Semaphore.java:93", "Field Read", " context=Database:1, w"
"Thread-6", "421", "RW_Semaphore.java:118", "Method Exit", " returner=Database:1#done_read:2, value=<void>"
"Thread-7", "422", "RW_Semaphore.java:93", "Field Read", " context=Database:1, ww"
"Thread-6", "423", "RW_Semaphore.java:49", "Method Returned", " "
"Thread-6", "424", "RW_Semaphore.java:46", "Line Step", " file=RW_Semaphore.java, line=46"
"Thread-7", "425", "RW_Semaphore.java:105", "Line Step", " file=RW_Semaphore.java, line=105"
"Thread-6", "426", "RW_Semaphore.java:46", "Variable Write", " context=Reader:2#run:2, i=1"
"Thread-6", "427", "RW_Semaphore.java:47", "Line Step", " file=RW_Semaphore.java, line=47"
"Thread-7", "428", "RW_Semaphore.java:105", "Field Read", " context=Database:1, r"
"Thread-6", "429", "RW_Semaphore.java:47", "Field Read", " context=Reader:2, d"
"Thread-7", "430", "RW_Semaphore.java:105", "Field Write", " context=Database:1, r=1"
"Thread-6", "431", "RW_Semaphore.java:47", "Method Call", " caller=Reader:2#run:2, target=Database:1#request_read:7"
"Thread-6", "432", "RW_Semaphore.java:89", "Method Entered", " "
"Thread-6", "433", "RW_Semaphore.java:91", "Line Step", " file=RW_Semaphore.java, line=91"
"Thread-7", "434", "RW_Semaphore.java:106", "Line Step", " file=RW_Semaphore.java, line=106"
"Thread-6", "435", "RW_Semaphore.java:91", "Field Read", " context=Database:1, s"
"Thread-7", "436", "RW_Semaphore.java:108", "Line Step", " file=RW_Semaphore.java, line=108"
"Thread-7", "437", "RW_Semaphore.java:108", "Method Exit", " returner=Database:1#request_read:3, value=<void>"
"Thread-7", "438", "RW_Semaphore.java:47", "Method Returned", " "
"Thread-7", "439", "RW_Semaphore.java:48", "Line Step", " file=RW_Semaphore.java, line=48"
"Thread-7", "440", "RW_Semaphore.java:48", "Field Read", " context=Reader:3, d"
"Thread-7", "441", "RW_Semaphore.java:48", "Method Call", " caller=Reader:3#run:3, target=Database:1#read:3"
"Thread-7", "442", "RW_Semaphore.java:148", "Method Entered", " "
"Thread-7", "443", "RW_Semaphore.java:149", "Line Step", " file=RW_Semaphore.java, line=149"
"Thread-7", "444", "RW_Semaphore.java:149", "Field Read", " context=Database:1, data"
"Thread-7", "445", "RW_Semaphore.java:149", "Variable Write", " context=Database:1#read:3, result=1"
"Thread-7", "446", "RW_Semaphore.java:149", "Method Exit", " returner=Database:1#read:3, value=1"
"Thread-7", "447", "RW_Semaphore.java:48", "Method Returned", " "
"Thread-7", "448", "RW_Semaphore.java:48", "Line Step", " file=RW_Semaphore.java, line=48"
"Thread-7", "449", "RW_Semaphore.java:49", "Line Step", " file=RW_Semaphore.java, line=49"
"Thread-7", "450", "RW_Semaphore.java:49", "Field Read", " context=Reader:3, d"
"Thread-7", "451", "RW_Semaphore.java:49", "Method Call", " caller=Reader:3#run:3, target=Database:1#done_read:3"
"Thread-7", "452", "RW_Semaphore.java:110", "Method Entered", " "
"Thread-7", "453", "RW_Semaphore.java:113", "Line Step", " file=RW_Semaphore.java, line=113"
"Thread-7", "454", "RW_Semaphore.java:113", "Field Read", " context=Database:1, r"
"Thread-7", "455", "RW_Semaphore.java:113", "Field Write", " context=Database:1, r=0"
"Thread-7", "456", "RW_Semaphore.java:114", "Line Step", " file=RW_Semaphore.java, line=114"
"Thread-7", "457", "RW_Semaphore.java:114", "Field Read", " context=Database:1, sr"
"Thread-7", "458", "RW_Semaphore.java:115", "Line Step", " file=RW_Semaphore.java, line=115"
"Thread-7", "459", "RW_Semaphore.java:115", "Field Read", " context=Database:1, s"
"Thread-7", "460", "RW_Semaphore.java:116", "Line Step", " file=RW_Semaphore.java, line=116"
"Thread-1", "461", "RW_Semaphore.java:123", "Line Step", " file=RW_Semaphore.java, line=123"
"Thread-7", "462", "RW_Semaphore.java:118", "Line Step", " file=RW_Semaphore.java, line=118"
"Thread-1", "463", "RW_Semaphore.java:123", "Field Read", " context=Database:1, r"
"Thread-7", "464", "RW_Semaphore.java:118", "Method Exit", " returner=Database:1#done_read:3, value=<void>"
"Thread-1", "465", "RW_Semaphore.java:123", "Field Read", " context=Database:1, w"
"Thread-7", "466", "RW_Semaphore.java:49", "Method Returned", " "
"Thread-7", "467", "RW_Semaphore.java:46", "Line Step", " file=RW_Semaphore.java, line=46"
"Thread-1", "468", "RW_Semaphore.java:134", "Line Step", " file=RW_Semaphore.java, line=134"
"Thread-7", "469", "RW_Semaphore.java:46", "Variable Write", " context=Reader:3#run:3, i=1"
"Thread-7", "470", "RW_Semaphore.java:47", "Line Step", " file=RW_Semaphore.java, line=47"
"Thread-1", "471", "RW_Semaphore.java:136", "Line Step", " file=RW_Semaphore.java, line=136"
"Thread-7", "472", "RW_Semaphore.java:47", "Field Read", " context=Reader:3, d"
"Thread-1", "473", "RW_Semaphore.java:136", "Field Write", " context=Database:1, w=1"
"Thread-7", "474", "RW_Semaphore.java:47", "Method Call", " caller=Reader:3#run:3, target=Database:1#request_read:8"
"Thread-7", "475", "RW_Semaphore.java:89", "Method Entered", " "
"Thread-7", "476", "RW_Semaphore.java:91", "Line Step", " file=RW_Semaphore.java, line=91"
"Thread-1", "477", "RW_Semaphore.java:137", "Line Step", " file=RW_Semaphore.java, line=137"
"Thread-7", "478", "RW_Semaphore.java:91", "Field Read", " context=Database:1, s"
"Thread-1", "479", "RW_Semaphore.java:137", "Method Exit", " returner=Database:1#request_write:2, value=<void>"
"Thread-1", "480", "RW_Semaphore.java:67", "Method Returned", " "
"Thread-1", "481", "RW_Semaphore.java:68", "Line Step", " file=RW_Semaphore.java, line=68"
"Thread-1", "482", "RW_Semaphore.java:68", "Field Read", " context=Writer:2, d"
"Thread-1", "483", "RW_Semaphore.java:68", "Field Read", " context=Writer:2, x"
"Thread-1", "484", "RW_Semaphore.java:68", "Method Call", " caller=Writer:2#run:2, target=Database:1#write:2"
"Thread-1", "485", "RW_Semaphore.java:152", "Method Entered", " "
"Thread-1", "486", "RW_Semaphore.java:152", "Variable Write", " context=Database:1#write:2, x=10"
"Thread-1", "487", "RW_Semaphore.java:153", "Line Step", " file=RW_Semaphore.java, line=153"
"Thread-1", "488", "RW_Semaphore.java:153", "Field Read", " context=Database:1, data"
"Thread-1", "489", "RW_Semaphore.java:153", "Field Write", " context=Database:1, data=11"
"Thread-1", "490", "RW_Semaphore.java:154", "Line Step", " file=RW_Semaphore.java, line=154"
"Thread-1", "491", "RW_Semaphore.java:154", "Method Exit", " returner=Database:1#write:2, value=<void>"
"Thread-1", "492", "RW_Semaphore.java:68", "Method Returned", " "
"Thread-1", "493", "RW_Semaphore.java:69", "Line Step", " file=RW_Semaphore.java, line=69"
"Thread-1", "494", "RW_Semaphore.java:71", "Line Step", " file=RW_Semaphore.java, line=71"
"Thread-1", "495", "RW_Semaphore.java:71", "Field Read", " context=Writer:2, d"
"Thread-1", "496", "RW_Semaphore.java:71", "Method Call", " caller=Writer:2#run:2, target=Database:1#done_write:2"
"Thread-1", "497", "RW_Semaphore.java:139", "Method Entered", " "
"Thread-1", "498", "RW_Semaphore.java:141", "Line Step", " file=RW_Semaphore.java, line=141"
"Thread-1", "499", "RW_Semaphore.java:141", "Field Write", " context=Database:1, w=0"
"Thread-1", "500", "RW_Semaphore.java:142", "Line Step", " file=RW_Semaphore.java, line=142"
"Thread-1", "501", "RW_Semaphore.java:142", "Field Read", " context=Database:1, s"
"Thread-1", "502", "RW_Semaphore.java:143", "Line Step", " file=RW_Semaphore.java, line=143"
"Thread-2", "503", "RW_Semaphore.java:123", "Line Step", " file=RW_Semaphore.java, line=123"
"Thread-1", "504", "RW_Semaphore.java:143", "Field Read", " context=Database:1, sw"
"Thread-2", "505", "RW_Semaphore.java:123", "Field Read", " context=Database:1, r"
"Thread-1", "506", "RW_Semaphore.java:144", "Line Step", " file=RW_Semaphore.java, line=144"
"Thread-2", "507", "RW_Semaphore.java:123", "Field Read", " context=Database:1, w"
"Thread-1", "508", "RW_Semaphore.java:146", "Line Step", " file=RW_Semaphore.java, line=146"
"Thread-2", "509", "RW_Semaphore.java:134", "Line Step", " file=RW_Semaphore.java, line=134"
"Thread-1", "510", "RW_Semaphore.java:146", "Method Exit", " returner=Database:1#done_write:2, value=<void>"
"Thread-2", "511", "RW_Semaphore.java:136", "Line Step", " file=RW_Semaphore.java, line=136"
"Thread-1", "512", "RW_Semaphore.java:71", "Method Returned", " "
"Thread-1", "513", "RW_Semaphore.java:66", "Line Step", " file=RW_Semaphore.java, line=66"
"Thread-2", "514", "RW_Semaphore.java:136", "Field Write", " context=Database:1, w=1"
"Thread-1", "515", "RW_Semaphore.java:66", "Variable Write", " context=Writer:2#run:2, i=1"
"Thread-1", "516", "RW_Semaphore.java:67", "Line Step", " file=RW_Semaphore.java, line=67"
"Thread-2", "517", "RW_Semaphore.java:137", "Line Step", " file=RW_Semaphore.java, line=137"
"Thread-1", "518", "RW_Semaphore.java:67", "Field Read", " context=Writer:2, d"
"Thread-2", "519", "RW_Semaphore.java:137", "Method Exit", " returner=Database:1#request_write:3, value=<void>"
"Thread-1", "520", "RW_Semaphore.java:67", "Method Call", " caller=Writer:2#run:2, target=Database:1#request_write:7"
"Thread-1", "521", "RW_Semaphore.java:120", "Method Entered", " "
